pdate,name,weekday,volumn,open,high,low,close,adjclose
1998/10/14,^TWII,3,0,6857.819824,6882.279785,6784.140137,6819.095324,6819.095324
1998/10/15,^TWII,4,0,6828.879883,6839.939941,6784.700195,6799.855159,6799.855159
1998/10/20,^TWII,2,0,6875.629883,6926.910156,6836.52002,6848.695314,6848.695314
1998/10/21,^TWII,3,0,6859.779785,7021.419922,6859.779785,7021.394393,7021.394393
1998/10/22,^TWII,4,0,7068.029785,7068.029785,6965.540039,6987.764632,6987.764632
1998/10/23,^TWII,5,0,7029.439941,7088.390137,7010.359863,7055.434308,7055.434308
1998/10/26,^TWII,1,0,7063.439941,7063.439941,7024.129883,7050.29419,7050.29419
1998/10/27,^TWII,2,0,7056.509766,7110.02002,7019.060059,7036.604298,7036.604298
1998/10/28,^TWII,3,0,7060.740234,7060.740234,6937.879883,6962.06453,6962.06453
1998/10/29,^TWII,4,0,6983.759766,7016.890137,6963.120117,7016.864624,7016.864624
1998/10/30,^TWII,5,0,7046.939941,7101.459961,7007.319824,7101.434141,7101.434141
1998/11/2,^TWII,1,0,7215.830078,7249.290039,7180.200195,7218.0636,7218.0636
1998/11/3,^TWII,2,0,7133.169922,7151.279785,7061.850098,7071.41423,7071.41423
1998/11/4,^TWII,3,0,7002.580078,7043.27002,6851.149902,6905.294717,6905.294717
1998/11/5,^TWII,4,0,6933.299805,6957.27002,6827.399902,6957.244724,6957.244724
1998/11/6,^TWII,5,0,6931.140137,6967.27002,6858.060059,6889.624852,6889.624852
1998/11/9,^TWII,1,0,6989.430176,7014.330078,6941.609863,6957.374606,6957.374606
1998/11/10,^TWII,2,0,6847.52002,6862.419922,6785.950195,6812.275036,6812.275036
1998/11/11,^TWII,3,0,6738.169922,6768.399902,6643.180176,6654.765843,6654.765843
1998/11/13,^TWII,5,0,6785.02002,6870.569824,6776.379883,6829.595285,6829.595285
1998/11/16,^TWII,1,0,6890.049805,7003.870117,6889.470215,7003.844652,7003.844652
1998/11/17,^TWII,2,0,7067.040039,7131.899902,7032.620117,7131.873972,7131.873972
1998/11/19,^TWII,4,0,7185.540039,7306.069824,7177.259766,7300.313301,7300.313301
1998/11/20,^TWII,5,0,7366.140137,7381.839844,7296.350098,7380.50295,7380.50295
1998/11/23,^TWII,1,0,7318.350098,7390.5,7308.399902,7312.233179,7312.233179
1998/11/24,^TWII,2,0,7452.939941,7467.220215,7410.52002,7435.812808,7435.812808
1998/11/25,^TWII,3,0,7187.669922,7292.200195,7116.089844,7213.473773,7213.473773
1998/11/26,^TWII,4,0,7281.080078,7397.52002,7253,7377.833038,7377.833038
1998/11/27,^TWII,5,0,7406.799805,7453.25,7300.049805,7320.093502,7320.093502
1998/11/30,^TWII,1,0,7312.649902,7312.649902,7171.75,7177.194119,7177.194119
1998/12/1,^TWII,2,0,7116.240234,7199.740234,7096.830078,7102.344294,7102.344294
1998/12/2,^TWII,3,0,7190.049805,7213.629883,7131.439941,7157.194192,7157.194192
1998/12/3,^TWII,4,0,7182.47998,7182.47998,7129.97998,7140.083903,7140.083903
1998/12/4,^TWII,5,0,7165.069824,7236.080078,7165.069824,7201.813659,7201.813659
1998/12/7,^TWII,1,0,7375.910156,7375.910156,7300.22998,7303.31329,7303.31329
1998/12/8,^TWII,2,0,7355.629883,7355.629883,7198.02002,7212.653951,7212.653951
1998/12/9,^TWII,3,0,7176.209961,7210.109863,7100.819824,7117.884276,7117.884276
1998/12/10,^TWII,4,0,7118.27002,7132.399902,7034.930176,7048.544196,7048.544196
1998/12/11,^TWII,5,0,7015.72998,7075.279785,6931.169922,6939.715002,6939.715002
1998/12/14,^TWII,1,0,6985.870117,6989.160156,6882.240234,6889.474951,6889.474951
1998/12/15,^TWII,2,0,6847.009766,6937.060059,6752.5,6936.794603,6936.794603
1998/12/16,^TWII,3,0,6926.839844,6926.839844,6764.75,6769.495406,6769.495406
1998/12/17,^TWII,4,0,6695.169922,6761.009766,6650.640137,6650.615956,6650.615956
1998/12/18,^TWII,5,0,6742.129883,6742.129883,6592.459961,6636.636026,6636.636026
1998/12/21,^TWII,1,0,6549.529785,6620.75,6537.649902,6558.25594,6558.25594
1998/12/22,^TWII,2,0,6623.209961,6782.680176,6619.799805,6782.655515,6782.655515
1998/12/23,^TWII,3,0,6775.609863,6775.609863,6684.129883,6688.625583,6688.625583
1998/12/24,^TWII,4,0,6778.27002,6780.830078,6668.680176,6682.975701,6682.975701
1998/12/28,^TWII,1,0,6615.379883,6615.379883,6452.129883,6481.626336,6481.626336
1998/12/29,^TWII,2,0,6499.850098,6527.259766,6414.649902,6478.246465,6478.246465
1998/12/30,^TWII,3,0,6545.779785,6566.549805,6433.450195,6462.00629,6462.00629
1998/12/31,^TWII,4,0,6516.209961,6516.209961,6414.450195,6418.406839,6418.406839
1999/1/5,^TWII,2,0,6210.410156,6310.410156,6111.640137,6152.407806,6152.407806
1999/1/6,^TWII,3,0,6082.02002,6280.930176,5988.060059,6199.887614,6199.887614
1999/1/7,^TWII,4,0,6280.379883,6409.549805,6181.620117,6404.286773,6404.286773
1999/1/8,^TWII,5,0,6371.339844,6492.870117,6371.339844,6421.726651,6421.726651
1999/1/11,^TWII,1,0,6472.02002,6492.899902,6392.490234,6406.966939,6406.966939
1999/1/12,^TWII,2,0,6429.540039,6441.790039,6357.109863,6363.866998,6363.866998
1999/1/13,^TWII,3,0,6293.589844,6365.600098,6292.549805,6319.316867,6319.316867
1999/1/14,^TWII,4,0,6295.990234,6595.990234,6187.319824,6241.297132,6241.297132
1999/1/15,^TWII,5,0,6190.950195,6454.600098,6176.089844,6454.576629,6454.576629
1999/1/18,^TWII,1,0,6436.169922,6477.439941,6377.25,6377.226813,6377.226813
1999/1/19,^TWII,2,0,6358.879883,6421.779785,6323.890137,6343.3368,6343.3368
1999/1/20,^TWII,3,0,6355.149902,6360.75,6292,6310.687016,6310.687016
1999/1/21,^TWII,4,0,6332.680176,6424.540039,6330.22998,6332.177172,6332.177172
1999/1/22,^TWII,5,0,6303.859863,6328.310059,6221.240234,6228.927548,6228.927548
1999/1/25,^TWII,1,0,6142.72998,6161.799805,6018.97998,6032.12797,6032.12797
1999/1/26,^TWII,2,0,6083.569824,6115.640137,5987.419922,6115.617901,6115.617901
1999/1/27,^TWII,3,0,6161.779785,6204.459961,6129.399902,6138.847797,6138.847797
1999/1/28,^TWII,4,0,6110.819824,6145.77002,6058.709961,6063.38811,6063.38811
1999/1/29,^TWII,5,0,6090.439941,6090.439941,5975.47998,5983.978243,5983.978243
1999/2/1,^TWII,1,0,5948.350098,5948.350098,5859,5862.768723,5862.768723
1999/2/2,^TWII,2,0,5892.930176,5892.930176,5726.25,5749.619232,5749.619232
1999/2/3,^TWII,3,0,5658.009766,5772.890137,5596.580078,5743.838979,5743.838979
1999/2/4,^TWII,4,0,5711.799805,5747.470215,5502.540039,5514.870085,5514.870085
1999/2/5,^TWII,5,0,5506.549805,5625.649902,5422.660156,5474.770133,5474.770133
1999/2/8,^TWII,1,0,5784.140137,5839.149902,5757.609863,5822.958809,5822.958809
1999/2/9,^TWII,2,0,5798.919922,5798.919922,5721.350098,5723.70917,5723.70917
1999/2/10,^TWII,3,0,5669.22998,5811.330078,5669.22998,5797.978919,5797.978919
1999/2/22,^TWII,1,0,6216.009766,6343.839844,6164.379883,6313.606927,6313.606927
1999/2/23,^TWII,2,0,6339.240234,6408.759766,6167.290039,6180.917468,6180.917468
1999/2/24,^TWII,3,0,6165.649902,6268.709961,6158.350098,6238.847433,6238.847433
1999/2/25,^TWII,4,0,6279.350098,6362.310059,6235.069824,6275.506968,6275.506968
1999/2/26,^TWII,5,0,6272.109863,6318.52002,6224.439941,6318.497046,6318.497046
1999/3/1,^TWII,1,0,6328.220215,6351.689941,6275.810059,6312.227049,6312.227049
1999/3/2,^TWII,2,0,6312.709961,6343.299805,6227.339844,6263.517266,6263.517266
1999/3/3,^TWII,3,0,6261.299805,6421.310059,6257.02002,6403.116856,6403.116856
1999/3/4,^TWII,4,0,6444.509766,6468.850098,6384.189941,6393.716987,6393.716987
1999/3/5,^TWII,5,0,6430.549805,6460.740234,6333.259766,6383.066636,6383.066636
1999/3/8,^TWII,1,0,6441.129883,6444.47998,6386.279785,6431.936575,6431.936575
1999/3/9,^TWII,2,0,6448.129883,6535.149902,6447.410156,6493.406566,6493.406566
1999/3/10,^TWII,3,0,6495.140137,6519.27002,6458.299805,6486.586279,6486.586279
1999/3/11,^TWII,4,0,6507.149902,6537.350098,6430.549805,6436.776401,6436.776401
1999/3/12,^TWII,5,0,6447.069824,6472.629883,6412.470215,6462.706483,6462.706483
1999/3/15,^TWII,1,0,6474,6598.319824,6440.939941,6598.295833,6598.295833
1999/3/16,^TWII,2,0,6644.529785,6722.299805,6616.640137,6672.205721,6672.205721
1999/3/17,^TWII,3,0,6724.490234,6808.399902,6702.669922,6757.045256,6757.045256
1999/3/18,^TWII,4,0,6795.410156,6895.009766,6785.959961,6894.984696,6894.984696
1999/3/19,^TWII,5,0,6934.580078,7023.569824,6914.189941,6997.264598,6997.264598
1999/3/22,^TWII,1,0,7009.049805,7064.339844,6976.72998,7043.204372,7043.204372
1999/3/23,^TWII,2,0,7107.200195,7133.029785,6937.72998,6945.454728,6945.454728
1999/3/24,^TWII,3,0,6873.470215,6933.009766,6844.089844,6889.394873,6889.394873
1999/3/25,^TWII,4,0,6929.669922,6969.370117,6878.220215,6941.354645,6941.354645
1999/3/26,^TWII,5,0,7004.459961,7059.450195,6971.549805,7033.224428,7033.224428
1999/3/29,^TWII,1,0,7057.169922,7062.899902,6898.439941,6901.655082,6901.655082
1999/3/30,^TWII,2,0,6965.990234,6968.47998,6828.990234,6898.635074,6898.635074
1999/3/31,^TWII,3,0,6894.640137,6937.140137,6834.330078,6881.695194,6881.695194
1999/4/1,^TWII,4,0,6876.200195,7018.680176,6875.669922,7018.654657,7018.654657
1999/4/2,^TWII,5,0,7070.319824,7232.509766,7070.319824,7232.483469,7232.483469
1999/4/6,^TWII,2,0,7232.459961,7245.680176,7157,7163.964187,7163.964187
1999/4/7,^TWII,3,0,7178,7190.569824,7110.379883,7135.864191,7135.864191
1999/4/8,^TWII,4,0,7193.569824,7316.160156,7193.569824,7273.383711,7273.383711
1999/4/12,^TWII,1,0,7278.529785,7306.549805,7188.919922,7242.37357,7242.37357
1999/4/13,^TWII,2,0,7281.740234,7344.629883,7279.040039,7337.823418,7337.823418
1999/4/14,^TWII,3,0,7366.439941,7448.649902,7366.439941,7398.623002,7398.623002
1999/4/15,^TWII,4,0,7417.140137,7498.169922,7339.47998,7498.142659,7498.142659
1999/4/16,^TWII,5,0,7529.470215,7594.450195,7414.620117,7466.792676,7466.792676
1999/4/19,^TWII,1,0,7609,7685.140137,7609,7623.152459,7623.152459
1999/4/20,^TWII,2,0,7587.319824,7674.839844,7537.25,7627.712501,7627.712501
1999/4/21,^TWII,3,0,7684.899902,7706.009766,7452.339844,7474.132981,7474.132981
1999/4/22,^TWII,4,0,7515.109863,7548.459961,7444.569824,7494.572848,7494.572848
1999/4/23,^TWII,5,0,7561.350098,7659.589844,7561.350098,7612.772125,7612.772125
1999/4/26,^TWII,1,0,7652.049805,7665.290039,7563.350098,7629.062105,7629.062105
1999/4/27,^TWII,2,0,7656.890137,7668.819824,7521.839844,7550.102431,7550.102431
1999/4/28,^TWII,3,0,7559.700195,7579.990234,7479.990234,7496.582606,7496.582606
1999/4/29,^TWII,4,0,7412.180176,7436.220215,7274.209961,7289.593613,7289.593613
1999/4/30,^TWII,5,0,7265.009766,7372.97998,7209.509766,7371.143121,7371.143121
1999/5/3,^TWII,1,0,7393.580078,7403.680176,7312.470215,7383.232921,7383.232921
1999/5/4,^TWII,2,0,7433.52002,7588.040039,7433.52002,7588.01245,7588.01245
1999/5/5,^TWII,3,0,7594.279785,7644.450195,7554.189941,7572.132625,7572.132625
1999/5/6,^TWII,4,0,7619.439941,7664.890137,7545.330078,7560.022317,7560.022317
1999/5/7,^TWII,5,0,7538.72998,7582.339844,7456.990234,7469.302921,7469.302921
1999/5/10,^TWII,1,0,7441.279785,7484.370117,7399.919922,7484.342905,7484.342905
1999/5/11,^TWII,2,0,7530.27002,7584.569824,7466.149902,7474.423019,7474.423019
1999/5/12,^TWII,3,0,7516.129883,7532.069824,7423.379883,7448.383075,7448.383075
1999/5/13,^TWII,4,0,7458.02002,7499.629883,7411.140137,7416.173231,7416.173231
1999/5/14,^TWII,5,0,7470.189941,7592.97998,7470.189941,7592.50218,7592.50218
1999/5/17,^TWII,1,0,7646.450195,7705.629883,7587.759766,7599.732134,7599.732134
1999/5/18,^TWII,2,0,7646.589844,7658.669922,7484.060059,7585.482186,7585.482186
1999/5/19,^TWII,3,0,7583.399902,7634.72998,7542.779785,7614.572412,7614.572412
1999/5/20,^TWII,4,0,7665.660156,7701.259766,7603.509766,7608.852218,7608.852218
1999/5/21,^TWII,5,0,7646.160156,7696.970215,7594.759766,7606.662284,7606.662284
1999/5/24,^TWII,1,0,7626.709961,7644.970215,7538.52002,7588.202391,7588.202391
1999/5/25,^TWII,2,0,7544.310059,7553.350098,7409.660156,7417.002818,7417.002818
1999/5/26,^TWII,3,0,7348.879883,7460.870117,7348.879883,7426.60288,7426.60288
1999/5/27,^TWII,4,0,7498.939941,7510.419922,7440.720215,7468.982609,7468.982609
1999/5/28,^TWII,5,0,7463.290039,7465.799805,7377.060059,7387.343258,7387.343258
1999/5/31,^TWII,1,0,7449.100098,7449.100098,7304.439941,7316.543222,7316.543222
1999/6/1,^TWII,2,0,7333.689941,7397.620117,7313.120117,7397.59322,7397.59322
1999/6/2,^TWII,3,0,7429.660156,7493.680176,7429.660156,7488.00256,7488.00256
1999/6/3,^TWII,4,0,7552.359863,7604.509766,7552.359863,7572.882622,7572.882622
1999/6/4,^TWII,5,0,7613.149902,7628.140137,7576.97998,7590.412343,7590.412343
1999/6/7,^TWII,1,0,7708.379883,7818.089844,7688.839844,7802.661572,7802.661572
1999/6/8,^TWII,2,0,7900.930176,7940.379883,7858.609863,7892.101188,7892.101188
1999/6/9,^TWII,3,0,7928.240234,7980.109863,7900.890137,7957.681028,7957.681028
1999/6/10,^TWII,4,0,7993.609863,8058.180176,7985.47998,7996.73069,7996.73069
1999/6/11,^TWII,5,0,8008.959961,8028.390137,7937.77002,7979.37089,7979.37089
1999/6/14,^TWII,1,0,8023.709961,8039.640137,7926.529785,7973.551087,7973.551087
1999/6/15,^TWII,2,0,8091.810059,8109.279785,7940.899902,7959.971058,7959.971058
1999/6/16,^TWII,3,0,7994.330078,8059.02002,7924.410156,8058.990718,8058.990718
1999/6/17,^TWII,4,0,8155.439941,8290.25,8155.439941,8274.330267,8274.330267
1999/6/21,^TWII,1,0,8361.049805,8483.950195,8308.429688,8413.449878,8413.449878
1999/6/22,^TWII,2,0,8482.379883,8640.110352,8446,8608.878855,8608.878855
1999/6/23,^TWII,3,0,8607.540039,8661.389648,8486.969727,8492.289435,8492.289435
1999/6/24,^TWII,4,0,8497.900391,8627.879883,8433.740234,8589.278341,8589.278341
1999/6/25,^TWII,5,0,8469.120117,8497.599609,8251.650391,8265.929907,8265.929907
1999/6/28,^TWII,1,0,8281.700195,8341.849609,8240.349609,8281.420085,8281.420085
1999/6/29,^TWII,2,0,8428.839844,8514.269531,8407.950195,8514.238574,8514.238574
1999/6/30,^TWII,3,0,8576.780273,8576.780273,8444.589844,8467.339331,8467.339331
1999/7/2,^TWII,5,0,8508.790039,8642.620117,8508.790039,8572.058677,8572.058677
1999/7/5,^TWII,1,0,8588.150391,8668.150391,8535.030273,8593.318365,8593.318365
1999/7/6,^TWII,2,0,8631.25,8663.919922,8446.19043,8454.459495,8454.459495
1999/7/7,^TWII,3,0,8464.75,8500.610352,8390.990234,8470.039516,8470.039516
1999/7/8,^TWII,4,0,8533.870117,8610.900391,8525.429688,8592.398446,8592.398446
1999/7/9,^TWII,5,0,8624.379883,8663.05957,8538.820312,8550.238443,8550.238443
1999/7/12,^TWII,1,0,8582.889648,8592.049805,8455.139648,8463.869617,8463.869617
1999/7/13,^TWII,2,0,8441.139648,8441.139648,8194.969727,8204.470169,8204.470169
1999/7/14,^TWII,3,0,8162.720215,8249.160156,7792.540039,7888.631474,7888.631474
1999/7/15,^TWII,4,0,7868.470215,7964.990234,7737.379883,7918.01125,7918.01125
1999/7/16,^TWII,5,0,7987.259766,8024.189941,7402.529785,7411.55313,7411.55313
1999/7/19,^TWII,1,0,7364.879883,7455.220215,7192.990234,7386.863279,7386.863279
1999/7/20,^TWII,2,0,7543.609863,7826.490234,7543.609863,7806.821713,7806.821713
1999/7/21,^TWII,3,0,7663.689941,7830.759766,7640.319824,7786.621591,7786.621591
1999/7/22,^TWII,4,0,7743.419922,7798.939941,7671.640137,7678.642003,7678.642003
1999/7/23,^TWII,5,0,7634.819824,7735.52002,7619.410156,7724.491934,7724.491934
1999/7/26,^TWII,1,0,7702.080078,7730.600098,7590.049805,7595.682344,7595.682344
1999/7/27,^TWII,2,0,7510.109863,7538.529785,7329.740234,7367.943426,7367.943426
1999/7/28,^TWII,3,0,7485.25,7533.870117,7433.529785,7484.472787,7484.472787
1999/7/29,^TWII,4,0,7513.080078,7513.080078,7343.580078,7359.343359,7359.343359
1999/7/30,^TWII,5,0,7169.350098,7420.839844,7150.040039,7413.08291,7413.08291
1999/8/2,^TWII,1,0,7340.879883,7355.149902,7176.540039,7195.913778,7195.913778
1999/8/3,^TWII,2,0,7114.649902,7191.959961,6968.540039,7175.163853,7175.163853
1999/8/4,^TWII,3,0,7196.680176,7274.660156,7105.910156,7110.773951,7110.773951
1999/8/5,^TWII,4,0,7038.540039,7078.580078,6941.649902,6959.704676,6959.704676
1999/8/6,^TWII,5,0,6988.509766,7031.799805,6817.580078,6823.49521,6823.49521
1999/8/9,^TWII,1,0,7077.620117,7110.819824,7017.859863,7027.984213,7027.984213
1999/8/10,^TWII,2,0,7051.330078,7269.600098,7030.259766,7269.573666,7269.573666
1999/8/11,^TWII,3,0,7276.959961,7321,7206.02002,7228.653893,7228.653893
1999/8/12,^TWII,4,0,7294.529785,7393.890137,7277.810059,7330.213582,7330.213582
1999/8/13,^TWII,5,0,7530.52002,7683.029785,7504.879883,7626.022077,7626.022077
1999/8/16,^TWII,1,0,7748.149902,8018.470215,7748.149902,8018.441061,8018.441061
1999/8/17,^TWII,2,0,8043,8101.410156,7924.009766,8083.400785,8083.400785
1999/8/18,^TWII,3,0,8105.069824,8155.740234,7992.149902,7993.680897,7993.680897
1999/8/19,^TWII,4,0,7959.529785,8005.430176,7916.430176,7964.640963,7964.640963
1999/8/20,^TWII,5,0,7976.839844,8135.660156,7975.52002,8117.390408,8117.390408
1999/8/23,^TWII,1,0,8168.77002,8193.759766,8086.27002,8119.950457,8119.950457
1999/8/24,^TWII,2,0,8212.379883,8255.480469,7984.390137,7984.361106,7984.361106
1999/8/25,^TWII,3,0,7999.129883,8133.950195,7954.350098,8127.060295,8127.060295
1999/8/26,^TWII,4,0,8171.279785,8240.169922,8077.180176,8097.540382,8097.540382
1999/8/27,^TWII,5,0,8082.910156,8135.240234,8027.859863,8053.940932,8053.940932
1999/8/30,^TWII,1,0,8054.830078,8159.560059,8041.419922,8071.330517,8071.330517
1999/8/31,^TWII,2,0,8075.799805,8196.660156,8072.450195,8157.70032,8157.70032
1999/9/1,^TWII,3,0,8225.610352,8360.839844,8225.610352,8273.299997,8273.299997
1999/9/2,^TWII,4,0,8349.030273,8414.599609,8214.610352,8226.120481,8226.120481
1999/9/3,^TWII,5,0,8208.700195,8217.240234,8069.069824,8073.940859,8073.940859
1999/9/6,^TWII,1,0,8072.77002,8135.370117,8006.25,8130.250224,8130.250224
1999/9/7,^TWII,2,0,8184.459961,8196.379883,7933.279785,7945.730876,7945.730876
1999/9/8,^TWII,3,0,7968.830078,8033.310059,7891.660156,7973.270815,7973.270815
1999/9/9,^TWII,4,0,7988.089844,8048.140137,7955.810059,8024.990841,8024.990841
1999/9/10,^TWII,5,0,8105.72998,8175.359863,8089.859863,8161.430287,8161.430287
1999/9/13,^TWII,1,0,8201,8250.730469,8159.189941,8178.660205,8178.660205
1999/9/14,^TWII,2,0,8195.610352,8200.530273,8054.870117,8091.990598,8091.990598
1999/9/15,^TWII,3,0,8077.410156,8117.970215,7969.379883,7971.011057,7971.011057
1999/9/16,^TWII,4,0,7897.560059,8003.399902,7897.560059,7968.870928,7968.870928
1999/9/17,^TWII,5,0,7987.740234,8043.509766,7903.299805,7916.891137,7916.891137
1999/9/20,^TWII,1,0,8028.419922,8028.419922,7947.939941,7972.111151,7972.111151
1999/9/27,^TWII,1,0,7789.839844,7789.839844,7755.859863,7759.901962,7759.901962
1999/9/28,^TWII,2,0,7636.470215,7636.470215,7537.470215,7577.822545,7577.822545
1999/9/29,^TWII,3,0,7464.819824,7615.450195,7415.580078,7615.422506,7615.422506
1999/9/30,^TWII,4,0,7598.959961,7680.319824,7566.990234,7598.762411,7598.762411
1999/10/1,^TWII,5,0,7633.080078,7704.759766,7613.919922,7694.962256,7694.962256
1999/10/4,^TWII,1,0,7668.689941,7715.379883,7592.339844,7685.452037,7685.452037
1999/10/5,^TWII,2,0,7743.720215,7763.609863,7545.720215,7556.982289,7556.982289
1999/10/6,^TWII,3,0,7526.910156,7546.779785,7462.450195,7501.602608,7501.602608
1999/10/7,^TWII,4,0,7558.089844,7656.850098,7558.089844,7611.972324,7611.972324
1999/10/8,^TWII,5,0,7610.290039,7634.759766,7542.470215,7552.952519,7552.952519
1999/10/11,^TWII,1,0,7555.939941,7642.259766,7554.069824,7607.082205,7607.082205
1999/10/12,^TWII,2,0,7658.209961,7840.569824,7658.209961,7835.341629,7835.341629
1999/10/13,^TWII,3,0,7806.919922,7890.859863,7784.439941,7836.911447,7836.911447
1999/10/14,^TWII,4,0,7777.700195,7879.910156,7773.209961,7879.881506,7879.881506
1999/10/15,^TWII,5,0,7923.189941,7959.52002,7815.779785,7819.061414,7819.061414
1999/10/18,^TWII,1,0,7806.25,7818.600098,7726.620117,7745.231605,7745.231605
1999/10/19,^TWII,2,0,7759.930176,7798.160156,7684.299805,7692.93199,7692.93199
1999/10/20,^TWII,3,0,7713.97998,7721.149902,7653.850098,7666.612262,7666.612262
1999/10/21,^TWII,4,0,7766.740234,7792.720215,7640.310059,7654.87207,7654.87207
1999/10/25,^TWII,1,0,7595.640137,7680.870117,7570.709961,7680.84219,7680.84219
1999/10/26,^TWII,2,0,7690.310059,7787.379883,7667.209961,7700.262042,7700.262042
1999/10/27,^TWII,3,0,7731.169922,7780.209961,7669.830078,7701.192214,7701.192214
1999/10/28,^TWII,4,0,7729.620117,7744.330078,7669.490234,7681.822167,7681.822167
1999/10/29,^TWII,5,0,7751.509766,7776.850098,7667.810059,7706.641901,7706.641901
1999/11/1,^TWII,1,0,7874.259766,7874.259766,7808.899902,7814.861723,7814.861723
1999/11/2,^TWII,2,0,7782.080078,7805.819824,7687.720215,7721.561769,7721.561769
1999/11/3,^TWII,3,0,7729.100098,7741.52002,7572.109863,7580.062283,7580.062283
1999/11/4,^TWII,4,0,7589.930176,7605.950195,7460.209961,7469.202823,7469.202823
1999/11/5,^TWII,5,0,7466.629883,7498.189941,7404.310059,7488.232539,7488.232539
1999/11/8,^TWII,1,0,7318.279785,7411.72998,7261.310059,7401.463323,7401.463323
1999/11/9,^TWII,2,0,7420.049805,7430.399902,7362.629883,7362.663172,7362.663172
1999/11/10,^TWII,3,0,7356.72998,7506.459961,7355.379883,7401.783146,7401.783146
1999/11/11,^TWII,4,0,7464.990234,7549.290039,7464.990234,7532.192829,7532.192829
1999/11/15,^TWII,1,0,7575.609863,7577.560059,7492.47998,7545.002352,7545.002352
1999/11/16,^TWII,2,0,7576.950195,7646.25,7554.169922,7606.17254,7606.17254
1999/11/17,^TWII,3,0,7687.040039,7687.040039,7612.189941,7645.751986,7645.751986
